symbol,name,summary,currency,sector,industry_group,industry,exchange,mic,market,country,state,city,zipcode,website,market_cap,isin,cusip,figi,composite_figi,shareclass_figi,delisted
AAAP-GB.AQ,ANGLO AFRICAN AGRI,"ANGLO AFRICAN AGRICULTURE PLC focuses on investing in and operating agricultural and related businesses, primarily in Africa. The company aims to create value by improving agricultural yields and processing capabilities, contributing to food security and economic development in the region. Headquartered in the UK, it explores opportunities in diverse agricultural sectors.",GBP,Consumer Staples,"Food, Beverage & Tobacco",,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
AAU-GB.AQ,ARIANA RESOURCES,"Ariana Resources is a gold exploration and development company. The company is focused on advancing its portfolio of projects in Turkey, including the Kiziltepe Sector of the Red Rabbit Project. Ariana Resources is based in the United Kingdom.",GBP,Materials,Materials,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
AAZ-GB.AQ,ANGLO ASIAN MINING,"Anglo Asian Mining PLC is a gold, copper, and silver producer with a portfolio of production and exploration assets in Azerbaijan. The company is focused on increasing production and reserves at its existing mines and developing new projects. Anglo Asian Mining is headquartered in London, United Kingdom.",GBP,Materials,Materials,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
ABBY-GB.AQ,ABBEY,,GBP,,,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
ABC-GB.AQ,Abcam plc,"Abcam plc, a life sciences company, researches, develops, and distributes biological reagents and tools for research, drug discovery, and diagnostics in the United States, China, Japan, Europe, the Middle East, Africa, and rest of Asia Pacific. The company offers various research products, including primary and secondary antibodies; ELISA and matched antibody pairs; cell and tissue imaging tools; cellular and biochemical assays; proteins and peptides; proteomics tools; agonists, antagonists, activators, and inhibitors; lysates; and multiplex assays. Its research products are used in the areas of cancer, cardiovascular, cell biology, developmental biology, epigenetics, nuclear signaling, immunology, metabolism, microbiology, neuroscience, signal transduction, and stem cells. Further, the company offers diagnostic and therapeutic solutions. The company also sells its products online. Abcam plc was founded in 1998 and is headquartered in Cambridge, the United Kingdom.",GBP,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,AQS,AQXE,Aquis Exchange,United Kingdom,,Cambridge,CB2 0AX,http://www.abcam.com,Mid Cap,,,,,,True
ABDP-GB.AQ,AB DYNAMICS PLC,"AB Dynamics PLC provides advanced testing and measurement systems to the global automotive industry. They specialize in solutions for vehicle dynamics, suspension, and advanced driver assistance systems (ADAS) testing, with headquarters in the United Kingdom.",GBP,Industrials,Capital Goods,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
ADB.AQ,ADNAMS PLC,"Adnams PLC is a British brewery, pub owner, and retailer, producing a range of beers, spirits, and wines, and operating pubs and hotels primarily in East Anglia, UK",GBP,Consumer Staples,"Food, Beverage & Tobacco",,AQS,AQXE,Aquis Exchange,United States,,,,,,,,,,,False
AFHP-GB.AQ,AFH FINANCIAL GROU,,GBP,,,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
AFRI.AQ,APOLLON FORMULARIE,,GBP,,,,AQS,AQXE,Aquis Exchange,Gibraltar,,,,,,,,,,,False
AGTA-GB.AQ,AGRITERRA LTD,,GBP,,,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
AIEA-GB.AQ,AIREA,,GBP,,,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
ALNA-GB.AQ,ALINA HOLDINGS PLC,,GBP,,,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
ALSP.AQ,,,,,,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
AMC-GB.AQ,AMUR MINERALS CORP,Amur Minerals Corporation is a resource exploration and development company focused on base metal assets in the Far East of Russia. The company is dedicated to discovering and developing commercially viable copper-nickel sulphide deposits. Their primary asset is the Kun-Manie project.,GBP,Materials,Materials,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
AMO-GB.AQ,AMINO TECHNOLOGIES,"Amino Technologies, headquartered in Cambridge, UK, develops and markets digital entertainment solutions, including set-top boxes and software, that enable network operators to deliver TV, video and other media services to the home. Its solutions support a range of delivery platforms, including IPTV, cable, and satellite.",GBP,Information Technology,Semiconductors & Semiconductor Equipment,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
ANA.AQ,ANANDA DEV.PLC,"ANANDA DEV.PLC is likely a development company based in Sri Lanka. It is involved in developing properties, infrastructure or other types of projects. More information is needed to determine the specific nature of its operations and projects.",GBP,,,,AQS,AQXE,Aquis Exchange,Spain,,,,,,,,,,,False
ANCR-GB.AQ,ANIMALCARE GROUP,"ANIMALCARE GROUP is a veterinary pharmaceutical company. They are focused on developing, manufacturing, and marketing animal health products. The company likely operates in the United Kingdom.",GBP,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
ANIC-GB.AQ,Agronomics Limited,"Agronomics Limited, formerly known as Port Erin Biopharma Investments Limited, is a principal investment firm specializing in investments in funds, equity and equity related products. The firm invests in quoted and unquoted companies. It prefers to invest in the nascent industry of modern foods, biopharma sector and will establish a portfolio of investments in biotechnology and biopharmaceutical companies. The firm may also invest in shares of collective investment schemes with exposure to the biopharma sector and in long-term equity anticipation securities the underlying securities of which will be based on biopharma sector securities and/or indices relating to the biopharma Sector. It may invest in biopharma sector debt, where investments shall not exceed 15 per cent of the net asset value of the company. Agronomics Limited was founded on May 3, 2011 and is based in Douglas, Isle of Man.",GBP,Financials,Diversified Financials,Capital Markets,AQS,AQXE,Aquis Exchange,Isle of Man,,Douglas,IM1 1JA,http://www.agronomics.im,Micro Cap,IM00B6QH1J21,,,BBG0021B0YJ4,,False
ANR.AQ,ALTONA RARE EARTHS,ALTONA RARE EARTHS is a resource exploration company focused on identifying and developing rare earth element (REE) projects. The company is based in Australia and actively explores and evaluates potential rare earth deposits. The company is pursuing the exploration of critical minerals.,GBP,Materials,Materials,,AQS,AQXE,Aquis Exchange,Australia,,,,,,,,,,,False
APOL.AQ,APOLLON FORMULARIE,"APOLLON FORMULARIE is a Canadian pharmaceutical company focused on the development of cannabis-based medicines and formulations. The company is involved in research, development, and commercialization of cannabis-derived products for medical applications. They are based in Toronto, Canada.",GBP,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
APP-GB.AQ,APPRECIATE GROUP,"APPRECIATE GROUP is a UK-based company specializing in providing prepaid gift cards and vouchers, and employee reward and recognition programs. They work with businesses to deliver motivational and engagement solutions. The company is headquartered in Birkenhead, United Kingdom.",GBP,Consumer Discretionary,Retailing,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
ARBB.AQ,ARBUTHNOT BANKING,"Arbuthnot Banking Group PLC is a UK-based independent banking group that provides a range of financial services. The group operates through several divisions, including private banking, commercial banking, and asset management. Its headquarters are in London, United Kingdom.",GBP,Financials,Banks,,AQS,AQXE,Aquis Exchange,United Kingdom,,,,,,,,,,,False
ARBN.AQ,ARBUTHNOT BANKING,"Arbuthnot Banking Group PLC is a UK-based independent banking group that provides a range of financial services. The group operates through several divisions, including private banking, commercial banking, and asset management. Its headquarters are in London, United Kingdom.",GBP,Financials,Banks,,AQS,AQXE,Aquis Exchange,Switzerland,,,,,,GB00BZ15CS02,,BBG01J5QTKQ0,BBG01J5QTKP1,BBG00L4G09L0,False
ASC-GB.AQ,ASOS Plc,"ASOS Plc operates as an online fashion retailer in the United Kingdom, the United States, Australia, France, Germany, Spain, Italy, Sweden, the Netherlands, Denmark, Poland, and Russia. It offers womenswear and menswear products. The company sells approximately 85,000 products under the ASOS Design, ASOS Edition, ASOS 4505, and Collusion brands, a well as other global and local third-party brands products primarily through its website, asos.com, as well as through social media platforms. It is also involved in marketing staff employment and payment processing businesses. The company was founded in 2000 and is headquartered in London, the United Kingdom.",GBP,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,AQS,AQXE,Aquis Exchange,United Kingdom,,London,NW1 7FB,http://www.asosplc.com,Mid Cap,,,,,,False
ASMO.AQ,ALL STAR MINERALS,"ALL STAR MINERALS is likely a mining or exploration company focused on mineral resources. Without more information, the specific minerals, location, and stage of development are unknown. It is likely a smaller company operating in the resource sector.",GBP,Materials,Materials,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
ASTO-GB.AQ,ASSETCO PLC,"ASSETCO PLC is a UK-based investment company that focuses on acquiring and managing operating businesses. The company's strategy involves investing in companies with strong market positions and growth potential. ASSETCO PLC is based in Edinburgh, Scotland.",GBP,Financials,Banks,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,True
ASY-GB.AQ,ANDREWS SYKES GRP,"ANDREWS SYKES GRP is a UK-based industrial equipment rental company that specializes in providing temporary climate control and pumping solutions. The company rents out equipment such as portable air conditioners, chillers, heaters, and pumps. ANDREWS SYKES GRP is headquartered in Wolverhampton, United Kingdom.",GBP,Industrials,Capital Goods,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
AUG-GB.AQ,AUGEAN,"Augean is a UK-based waste management company specializing in the treatment and disposal of hazardous and difficult wastes. The company operates various treatment facilities and landfills across the UK, offering solutions for various industries. Augean is headquartered in Wetherby, United Kingdom.",GBP,Industrials,Commercial & Professional Services,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
AVON-GB.AQ,AVON RUBBER,"AVON RUBBER is a British engineering company specializing in the design and manufacture of high-performance rubber products. The company focuses on products for the defense, security, dairy, and transportation industries, including respiratory protection systems, armored vehicle components, and milking equipment. Avon Rubber is headquartered in Melksham, Wiltshire, United Kingdom.",GBP,Industrials,Capital Goods,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
AXS-GB.AQ,ACCSYS TECHNOLOGIE,"Accsys Technologies PLC is a company focused on the production and commercialization of sustainable wood building products. Their primary product is Accoya wood, a modified timber with enhanced durability and stability. The company is headquartered in Arnhem, Netherlands.",GBP,Materials,Materials,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
BARK-GB.AQ,BARKBY GROUP PLC,"BARKBY GROUP PLC is a United Kingdom-based holding company. The company focuses on acquiring and growing small and medium-sized enterprises across various sectors, including consumer and services.",GBP,Industrials,Commercial & Professional Services,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
BEG-GB.AQ,BEGBIES TRAYNOR GP,"Begbies Traynor Group PLC is a professional services consultancy, specializing in corporate recovery and insolvency. Headquartered in the United Kingdom, they provide advisory services to businesses facing financial distress.",GBP,Financials,Diversified Financials,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
BHC.AQ,Bausch Health Companies Inc.,,GBP,,,,AQS,AQXE,Aquis Exchange,Canada,,,,,,CA0717341071,,,,,False
BLCC.AQ,,,,,,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
BLTG-GB.AQ,BLANCCO TECHNOLOGY,,GBP,,,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
BLV-GB.AQ,BELVOIR GROUP PLC,"Belvoir Group PLC is a property franchise and financial services group operating in the UK. The company provides residential sales and lettings, property management, financial services and insurance. Belvoir Group PLC is headquartered in Grantham, UK.",GBP,Real Estate,Real Estate,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,True
BLVN-GB.AQ,BOWLEVEN,"Bowleven PLC is an Africa-focused oil and gas exploration company. They are engaged in the exploration and development of oil and gas assets, primarily in Cameroon. Bowleven PLC is based in London, UK.",GBP,Energy,Energy,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
BMS-GB.AQ,BRAEMAR SHIPPING,"Braemar Shipping Services PLC provides shipbroking, financial advisory, logistics and engineering services to the shipping and energy industries. The company operates globally, offering expertise in chartering, sale and purchase, risk management, and technical services. Braemar Shipping Services PLC serves a diverse range of clients, including shipowners, charterers, and energy companies.",GBP,Industrials,Transportation,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
BMY-GB.AQ,BLOOMSBURY PUBLISH,,GBP,,,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
BOD-GB.AQ,BOTSWANA DIAMONDS,Botswana Diamonds is a diamond exploration company focused on identifying and developing diamond resources primarily in Botswana. The company uses advanced exploration techniques to discover new diamond deposits. Its activities center around the search for economically viable diamond mines.,GBP,Materials,Materials,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
BOO-GB.AQ,boohoo group plc,"boohoo group plc, through its subsidiaries, operates as an online fashion retailer in the United Kingdom, rest of Europe, the United States, and internationally. The company designs, sources, markets, and sells clothing, shoes, accessories, and beauty products for 16 to 40 year old customers. boohoo group plc provides its products under the boohoo, boohooMAN, PrettyLittleThing, Nasty Gal, MissPap, Karen Millen, and Coast brands. The company was formerly known as boohoo.com plc and changed its name to boohoo group plc in July 2018. boohoo group plc was founded in 2006 and is headquartered in Manchester, the United Kingdom.",GBP,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,AQS,AQXE,Aquis Exchange,United Kingdom,,Manchester,M1 2HF,http://www.boohooplc.com,Mid Cap,,,,,,False
BOR-GB.AQ,BORDERS & STH PETR,,GBP,,,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
BPC-GB.AQ,CHALLENGER ENERGY,"Challenger Energy Group PLC is an oil and gas exploration and production company with assets in the Caribbean and South America. The company focuses on developing its existing assets and acquiring new opportunities in the region. Challenger Energy Group is headquartered in London, United Kingdom.",GBP,Energy,Energy,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
BVC-GB.AQ,BATM ADVANCED COMM,"BATM Advanced Communications Ltd. designs, develops, and manufactures data communications products for networking, telecom, and defense industries. The company provides solutions for network infrastructure, cybersecurity, and virtualization. BATM is headquartered in Hod HaSharon, Israel.",GBP,Information Technology,Technology Hardware & Equipment,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
BVXP-GB.AQ,BIOVENTIX PLC,"Bioventix PLC is a biotechnology company specialising in the development and commercial supply of high-affinity monoclonal antibodies, primarily used for clinical diagnostics. The company's products are used in tests for thyroid function, vitamin D, and other health conditions. Bioventix is based in Farnham, Surrey, UK.",GBP,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
BWAP.AQ,,,,,,,AQS,AQXE,Aquis Exchange,United Kingdom,,,,,,,,,,,False
BZT-GB.AQ,BEZANT RESOURCES,,GBP,,,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
CAD-GB.AQ,CADOGAN PETROLEUM,"CADOGAN PETROLEUM is an independent oil and gas company with operations in Ukraine, focusing on exploration, development, and production of oil and gas reserves. The company's head office is located in London, United Kingdom, and it primarily targets conventional and unconventional hydrocarbon resources. Cadogan Petroleum seeks to maximize shareholder value through efficient operations and strategic acquisitions in the Ukrainian energy sector.",GBP,Energy,Energy,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
CALL-GB.AQ,CLOUDCALL GROUP,"CLOUDCALL GROUP is a telecommunications company that provides cloud-based communication services and solutions for businesses. The company offers services such as VoIP, unified communications, and contact center solutions. Cloudcall Group is headquartered in Leicester, UK, and focuses on integrating communication tools with CRM platforms.",GBP,Communication Services,Telecommunication Services,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
CAML-GB.AQ,CENTRAL ASIA METAL,"Central Asia Metals is a copper producer with operations in Kazakhstan. The company extracts and processes copper cathode from its Kounrad and Sasa mines. Central Asia Metals is headquartered in London, United Kingdom.",GBP,Materials,Materials,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
CAR-GB.AQ,CARCLO,"CARCLO is a global provider of engineered solutions, manufacturing technical textiles, filtration products, and specialty coatings. The company operates through various divisions, serving industries such as automotive, aerospace, and healthcare. Carclo is headquartered in Ossett, United Kingdom, and focuses on innovation and delivering high-performance products.",GBP,Industrials,Capital Goods,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
CAU-GB.AQ,CENTAUR MEDIA,"Centaur Media PLC is a business information, insight and events group. The company provides expert content and services to professional and commercial audiences. Centaur Media is based in London, UK.",GBP,Communication Services,Media & Entertainment,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
CCAP-GB.AQ,,,,,,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
CCS-GB.AQ,CROSSWORD CYBERSEC,,GBP,,,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
CCT-GB.AQ,CHARACTER GROUP,,GBP,,,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
CDGP.AQ,CHAPEL DOWN GROUP,"CHAPEL DOWN GROUP is a British wine producer and brewer, specializing in English sparkling wine, still wine, and beer. The company owns vineyards and a brewery in Kent, England, producing a range of premium beverages. Chapel Down Group focuses on promoting English wine and beer on a national and international scale.",GBP,Consumer Staples,"Food, Beverage & Tobacco",,AQS,AQXE,Aquis Exchange,United Kingdom,,,,,,,,,,,False
CFCP.AQ,CAPITAL FOR COLLEA,,GBP,,,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
CGH-GB.AQ,CHAARAT GOLD HLDGS,,GBP,,,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
CIA.AQ,CLEAN INVEST AFRIC,,GBP,,,,AQS,AQXE,Aquis Exchange,Australia,,,,,,,,,,,False
CIC-GB.AQ,CONYGAR INVESTMENT,,GBP,,,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
CLIG-GB.AQ,CITY OF LON INV GP,,GBP,,,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
CLIN-GB.AQ,CLINIGEN GROUP PLC,"Clinigen Group plc is a global pharmaceutical services company with a focus on providing access to medicines. The company operates across three business segments: Clinical Trial Services, Idis Managed Access, and Idis Global Access. Clinigen Group is headquartered in Burton-on-Trent, United Kingdom.",GBP,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
COG-GB.AQ,CAMBRIDGE COGNITIO,,GBP,,,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
COIN.AQ,COINSILIUM GROUP,"Coinsilium Group Limited is a venture builder and investor focusing on early-stage blockchain technology companies. The company operates in the fintech sector, providing services such as initial coin offering (ICO) and security token offering (STO) advisory, as well as investing in blockchain-related startups. Coinsilium Group is headquartered in London, UK.",GBP,Financials,Diversified Financials,,AQS,AQXE,Aquis Exchange,United States,,,,,,,19260Q107,,,,False
COST-GB.AQ,COSTAIN GROUP,"Costain Group PLC is a British technology-based construction and engineering company. It provides services in the infrastructure, energy, and water sectors. The company is headquartered in Maidenhead, UK.",GBP,Industrials,Capital Goods,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
CPP-GB.AQ,CPPGROUP PLC,"CPPGROUP PLC provides assistance and insurance products and services. The company is headquartered in Leeds, UK and operates through various channels including partnerships and direct-to-consumer sales. Their services include insurance products for credit cards, mobile phones, and other personal possessions, as well as assistance services for travel and identity protection.",GBP,Financials,Insurance,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
CRCL-GB.AQ,CORCEL PLC,"Corcel PLC is an investment company, headquartered in London, UK, that focuses on investing in resource projects. The company is involved in identifying, evaluating, and investing in projects within the natural resources sector, particularly in the energy transition space. Corcel's aim is to create value for shareholders through strategic investments in resource exploration and development.",GBP,Energy,Energy,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
CRS-GB.AQ,CRYSTAL AMBER FUND,,GBP,,,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
CRW-GB.AQ,CRANEWARE PLC,,GBP,,,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
CSN-GB.AQ,CHESNARA,"Chesnara plc is a life insurance and pensions consolidator, acquiring and managing closed books of life assurance policies. The company focuses on cost efficiency and extracting value from acquired portfolios. Chesnara is headquartered in the United Kingdom.",GBP,Financials,Insurance,,AQS,AQXE,Aquis Exchange,,,,,,,,,,,,False
